127.0.0.1 - - [23/Nov/2020:08:54:44 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:54:44 +0900] "GET /store/main/MainPage.jsp HTTP/1.1" 200 18737
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:54:44 +0900] "GET /store/image/keyart/Cyber%20Punk_Key_Art_Portrait_976x549.png HTTP/1.1" 200 750336
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:54:44 +0900] "GET /store/image/keyart/AC%20keyart.jpg HTTP/1.1" 200 127418
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:54:44 +0900] "GET /store/image/keyart/EGS_FootballManager2021_SportsInteractive_S1-2560x1440.jpg HTTP/1.1" 200 943795
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:54:44 +0900] "GET /store/image/icon/ogulogo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:54:44 +0900] "GET /store/image/icon/status.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:54:44 +0900] "GET /store/image/icon/search.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:54:44 +0900] "GET /store/image/keyart/Carto%20keyart.png HTTP/1.1" 200 574797
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:54:44 +0900] "GET /store/image/portrait/GR_Portrait_Offer_1200x1600-1200x1600.jpg HTTP/1.1" 200 580015
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:54:45 +0900] "GET /store/image/profile/nuru.jpg HTTP/1.1" 200 13344
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:54:45 +0900] "GET /store/image/keyart/EGS_AirborneKingdom_TheWanderingBan_S1-2560x1440.jpg HTTP/1.1" 200 993877
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:54:50 +0900] "GET /store/main/MainPage.jsp?kind=gamedetail HTTP/1.1" 200 18569
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:54:50 +0900] "GET /store/image/icon/rate_good.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:54:50 +0900] "GET /store/image/icon/rate_bad.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:54:50 +0900] "GET /store/image/main/7--cyberpunk2077-the-man-with-the-silver-hand-rgb-1920x1080.jpg HTTP/1.1" 200 125927
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:56:44 +0900] "GET /store/auth/LoginPage.jsp HTTP/1.1" 200 3964
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:56:47 +0900] "GET /store/auth/addMember.do HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:56:48 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:58:09 +0900] "GET /store/auth/LoginPage.jsp HTTP/1.1" 200 3965
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:58:09 +0900] "GET /store/image/icon/favicon.ico HTTP/1.1" 200 494
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:58:10 +0900] "GET /store/member/JoinPage.jsp HTTP/1.1" 200 4846
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:58:21 +0900] "GET /webapp/ShopController?command=category HTTP/1.1" 200 15257
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:58:21 +0900] "GET /webapp/market/img/banner/sidebanner1.png HTTP/1.1" 200 82499
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:58:21 +0900] "GET /webapp/market/img/menu.png HTTP/1.1" 200 1061
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:58:21 +0900] "GET /webapp/market/img/nyamlogo.png HTTP/1.1" 200 3385
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:58:21 +0900] "GET /webapp/market/img/search.png HTTP/1.1" 200 1233
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:58:21 +0900] "GET /webapp/market/img/profileB.png HTTP/1.1" 200 1931
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:58:21 +0900] "GET /webapp/market/img/banner/wallection_banner.gif HTTP/1.1" 200 33476
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:59:31 +0900] "GET /store/member/JoinPage.jsp HTTP/1.1" 200 4846
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:59:31 +0900] "GET /store/image/icon/favicon.ico HTTP/1.1" 200 494
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:59:31 +0900] "GET /store/member/JoinPage.jsp HTTP/1.1" 200 4846
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:59:31 +0900] "GET /store/image/icon/favicon.ico HTTP/1.1" 200 494
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:59:32 +0900] "GET /webapp/ShopController?command=category HTTP/1.1" 200 15257
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:59:32 +0900] "GET /webapp/ShopController?command=category HTTP/1.1" 200 15257
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:59:33 +0900] "GET /webapp/market/img/favicon.ico HTTP/1.1" 200 528
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:59:33 +0900] "GET /webapp/ShopController?command=category HTTP/1.1" 200 15257
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:59:33 +0900] "GET /webapp/market/img/favicon.ico HTTP/1.1" 200 528
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:59:34 +0900] "GET /store/member/JoinPage.jsp HTTP/1.1" 200 4846
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:59:34 +0900] "GET /store/image/icon/favicon.ico HTTP/1.1" 200 494
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:59:34 +0900] "GET /store/member/JoinPage.jsp HTTP/1.1" 200 4846
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:59:34 +0900] "GET /store/image/icon/favicon.ico HTTP/1.1" 200 494
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:59:34 +0900] "GET /store/member/JoinPage.jsp HTTP/1.1" 200 4846
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:59:34 +0900] "GET /store/image/icon/favicon.ico HTTP/1.1" 200 494
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:59:34 +0900] "GET /store/member/JoinPage.jsp HTTP/1.1" 200 4846
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:59:34 +0900] "GET /store/image/icon/favicon.ico HTTP/1.1" 200 494
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:59:35 +0900] "GET /webapp/ShopController?command=category HTTP/1.1" 200 15257
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:59:45 +0900] "GET /store/member/JoinPage.jsp HTTP/1.1" 200 4846
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:59:45 +0900] "GET /store/image/icon/favicon.ico HTTP/1.1" 200 494
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:59:45 +0900] "GET /store/member/JoinPage.jsp HTTP/1.1" 200 4846
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:59:45 +0900] "GET /store/image/icon/favicon.ico HTTP/1.1" 200 494
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:59:46 +0900] "GET /store/member/JoinPage.jsp HTTP/1.1" 200 4846
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:59:46 +0900] "GET /store/image/icon/favicon.ico HTTP/1.1" 200 494
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:59:46 +0900] "GET /store/member/JoinPage.jsp HTTP/1.1" 200 4846
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:59:46 +0900] "GET /store/image/icon/favicon.ico HTTP/1.1" 200 494
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:59:46 +0900] "GET /webapp/ShopController?command=category HTTP/1.1" 200 15257
0:0:0:0:0:0:0:1 - - [23/Nov/2020:08:59:49 +0900] "GET /webapp/ShopController?command=category HTTP/1.1" 200 15257
0:0:0:0:0:0:0:1 - - [23/Nov/2020:09:00:00 +0900] "GET /store/member/JoinPage.jsp HTTP/1.1" 200 4846
0:0:0:0:0:0:0:1 - - [23/Nov/2020:09:00:00 +0900] "GET /store/image/icon/favicon.ico HTTP/1.1" 200 494
0:0:0:0:0:0:0:1 - - [23/Nov/2020:09:00:00 +0900] "GET /store/member/JoinPage.jsp HTTP/1.1" 200 4846
0:0:0:0:0:0:0:1 - - [23/Nov/2020:09:00:00 +0900] "GET /store/image/icon/favicon.ico HTTP/1.1" 200 494
0:0:0:0:0:0:0:1 - - [23/Nov/2020:09:00:00 +0900] "GET /store/member/JoinPage.jsp HTTP/1.1" 200 4846
0:0:0:0:0:0:0:1 - - [23/Nov/2020:09:00:00 +0900] "GET /store/image/icon/favicon.ico HTTP/1.1" 200 494
0:0:0:0:0:0:0:1 - - [23/Nov/2020:09:00:00 +0900] "GET /webapp/ShopController?command=login HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [23/Nov/2020:09:09:08 +0900] "GET /webapp/ShopController?command=category HTTP/1.1" 200 15257
0:0:0:0:0:0:0:1 - - [23/Nov/2020:09:09:45 +0900] "GET /store/member/JoinPage.jsp HTTP/1.1" 200 4827
0:0:0:0:0:0:0:1 - - [23/Nov/2020:09:09:45 +0900] "GET /store/image/icon/favicon.ico HTTP/1.1" 200 494
0:0:0:0:0:0:0:1 - - [23/Nov/2020:09:09:45 +0900] "GET /store/main/MainPage.jsp HTTP/1.1" 200 18737
0:0:0:0:0:0:0:1 - - [23/Nov/2020:09:58:24 +0900] "GET /store/main/MainPage.jsp?kind=order HTTP/1.1" 200 12879
0:0:0:0:0:0:0:1 - - [23/Nov/2020:10:41:35 +0900] "GET /store/main/MainPage.jsp?kind=community HTTP/1.1" 200 12889
0:0:0:0:0:0:0:1 - - [23/Nov/2020:10:41:35 +0900] "GET /store/image/artwork/1605360211_20201114142114_1.jpg HTTP/1.1" 200 235558
0:0:0:0:0:0:0:1 - - [23/Nov/2020:10:41:36 +0900] "GET /store/main/MainPage.jsp?kind=community&sort=discussion HTTP/1.1" 200 12605
0:0:0:0:0:0:0:1 - - [23/Nov/2020:10:43:47 +0900] "GET /store/community/CommunityDiscussionDetailPage.jsp HTTP/1.1" 200 425
0:0:0:0:0:0:0:1 - - [23/Nov/2020:10:43:57 +0900] "GET /webapp/market/listProduct.do?kind=0 HTTP/1.1" 200 28489
0:0:0:0:0:0:0:1 - - [23/Nov/2020:10:43:57 +0900] "GET /webapp/market/img/banner/topbanner2.png HTTP/1.1" 200 308941
0:0:0:0:0:0:0:1 - - [23/Nov/2020:10:43:57 +0900] "GET /webapp/market/img/product/ft004.jpg HTTP/1.1" 200 71753
0:0:0:0:0:0:0:1 - - [23/Nov/2020:10:43:57 +0900] "GET /webapp/market/img/product/tm007.jpg HTTP/1.1" 200 76681
0:0:0:0:0:0:0:1 - - [23/Nov/2020:10:43:57 +0900] "GET /webapp/market/img/product/tm004.jpg HTTP/1.1" 200 109023
0:0:0:0:0:0:0:1 - - [23/Nov/2020:10:43:57 +0900] "GET /webapp/market/img/product/tm002.jpg HTTP/1.1" 200 32512
0:0:0:0:0:0:0:1 - - [23/Nov/2020:10:43:57 +0900] "GET /webapp/market/img/product/ft002.jpg HTTP/1.1" 200 148097
0:0:0:0:0:0:0:1 - - [23/Nov/2020:10:43:57 +0900] "GET /webapp/market/img/product/lt002.jpg HTTP/1.1" 200 40990
0:0:0:0:0:0:0:1 - - [23/Nov/2020:10:43:57 +0900] "GET /webapp/market/img/product/ft009.jpg HTTP/1.1" 200 108634
0:0:0:0:0:0:0:1 - - [23/Nov/2020:10:43:57 +0900] "GET /webapp/market/img/product/ft008.jpg HTTP/1.1" 200 103189
0:0:0:0:0:0:0:1 - - [23/Nov/2020:10:43:57 +0900] "GET /webapp/market/img/product/ft007.jpg HTTP/1.1" 200 112320
